id,isPartOf,title,kind,type,description,ownerName,ownerId,balanceHolderName,balanceHolderId,userName,userId,dk018classId,dk018classDescription,unitName,area,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,registrationStatus,registrationId,registrationDate,constructionReadiness,condition,utilitiesAvailable,validityDate
59521,null,"інше","10.1264.40.001-Будівлі амбулаторій","ОКРЕМО СТОЯЧИЙ","ІНШЕ",Київська міська рада,22883141,"СЛУЖБА У СПРАВАХ ДІТЕЙ ТА СІМ'Ї ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448223",null,null,"10.1264.40.001","Будівлі амбулаторій",кв. м.,"59.9",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ШЕВЧЕНКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-07-04
5911,null,"ТЕПЛОВИЙ ПУНКТ",null,"ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"АКЦІОНЕРНЕ ТОВАРИСТВО К.ЕНЕРГО","00131305",null,null,null,null,кв. м.,"158.9",UA80000000000093317,"04071     ",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","ОБОЛОНСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2006-03-29
6008,null,"ТЕПЛОВИЙ ПУНКТ",null,"ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"АКЦІОНЕРНЕ ТОВАРИСТВО К.ЕНЕРГО","00131305",null,null,null,null,кв. м.,"298.6",UA80000000000093317,"04212     ",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ГАЙДАЙ ЗОЇ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2006-03-29
29295,null,"АДМІНІСТРАТИВНЕ",null,"ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"АКЦІОНЕРНЕ ТОВАРИСТВО К.ЕНЕРГО","00131305",null,null,null,null,кв. м.,"185.3",UA80000000000093317,"1021      ",Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","ЛЮТЕРАНСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2008-04-10
57451,null,"Будівля котельні","10.1241.29.019-Будівлі котельних","ОКРЕМО СТОЯЧИЙ","КОТЕЛЬНЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.1241.29.019","Будівлі котельних",кв. м.,"195.3",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ГОЛОСІЇВСЬКИЙ","КОСТАНАЙСЬКА (КУСТАНАЙСЬКА)",xxx,null,null,Зареєстровано,"2215952780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57474,null,"Сарай","10.1271.60.902-Сараї цегляні","ОКРЕМО СТОЯЧИЙ","САРАЙ ЦЕГЛЯНИЙ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.1271.60.902","Сараї цегляні",кв. м.,"252.4",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ГОЛОСІЇВСЬКИЙ","ПРАХОВИХ СІМ’Ї (ГАЙДАРА)",xxx,null,null,Зареєстровано,"2103377880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-07
57671,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"223.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ГЕРОЇВ ДНІПРА",xxx,null,null,Зареєстровано,"1871161780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57677,null,"Нежитлова будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"190.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ГЕРОЇВ ДНІПРА",xxx,null,null,Зареєстровано,"1951481180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
51809,null,"БІБЛІОТЕКА","10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","БІБЛІОТЕКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"8056.0",UA80000000000093317,"02156",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","КУБАНСЬКОЇ УКРАЇНИ (ЖУКОВА МАРШАЛА)",xxx,null,null,Зареєстровано,"1886041480000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-10
51838,null,null,"10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","ПОБУТОВІ ПОСЛУГИ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"12.7",UA80000000000093317,"02166",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","ЗАКРЕВСЬКОГО МИКОЛИ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-13
51981,null,"ПЕРУКАРНЯ","10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","ПЕРУКАРНЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"46.1",UA80000000000093317,"02222",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","ОЛЕКСАНДРИ ЕКСТЕР (ЦВЄТАЄВОЇ МАРИНИ)",xxx,null,null,Зареєстровано,"1886069680000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-14
51983,null,"ВЛАСНІ ПОТРЕБИ","10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","ВЛАСНІ ПОТРЕБИ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"11.4",UA80000000000093317,"02252",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","МИЛОСЛАВСЬКА",xxx,null,null,Зареєстровано,"2855472880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-14
54558,null,"ЖУ ""ЛІВОБЕРЕЖНЕ""","10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"8952.6",UA80000000000093317,"02166",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ"," ЛІСОВИЙ ПРОСПЕКТ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-16
54600,null,"Господарче нежитлове приміщення призначене для власних потеб мешканців (План відсутній)","10.1271.10.402-Хлів","ОКРЕМО СТОЯЧИЙ","ХЛІВ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.1271.10.402","Хлів",кв. м.,"60.0",UA80000000000093317,"02089",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","РАДИСТІВ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-13
54604,null,"Господарче нежитлове приміщення призначене для власних потеб мешканців (План відсутній)","10.1271.10.402-Хлів","ОКРЕМО СТОЯЧИЙ","ХЛІВ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.1271.10.402","Хлів",кв. м.,"78.7",UA80000000000093317,"02089",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","РАДИСТІВ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-04-16
54621,null,"СМІТТЄЗБІРНИК (демонтовано)","10.1230.60.009-Сміттєзбірники","СПОРУДА","СМІТТЄЗБІРНИК",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.1230.60.009","Сміттєзбірники",кв. м.,"20.0",UA80000000000093317,"02166",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","КУБАНСЬКОЇ УКРАЇНИ (ЖУКОВА МАРШАЛА)",xxx,null,null,Невідомо,null,null,null,"ЗНЕСЕНИЙ",null,2024-04-16
56822,null,"Будівля складу №1","10.1252.70.009-Складські будівлі","ОКРЕМО СТОЯЧИЙ","СКЛАД",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.1252.70.009","Складські будівлі",кв. м.,"414.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","СВЯТОСЛАВА ХОРОБРОГО (НАРОДНОГО ОПОЛЧЕННЯ)",xxx,null,null,Зареєстровано,"2363482780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
56867,null,"Нежитлова будівля, ЦТП","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"209.9",UA80000000000093317,"04205",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ОБОЛОНСЬКИЙ ПРОСП.",xxx,null,null,Зареєстровано,"2450344780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-20
56869,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"272.5",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ОБОЛОНСЬКИЙ ПРОСП.",xxx,null,null,Зареєстровано,"2477525880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-20
56878,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"159.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ОБОЛОНСЬКИЙ ПРОСП.",xxx,null,null,Зареєстровано,"2477454880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-20
49616,null,"АДМІНІСТРАТИВНЕ","10.12-Будівлі (приміщення) нежитлові","ПРИБУДОВАНЕ ПРИМІЩ. ДО Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"66.03",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ"," ГЕОРГІЯ ГОНГАДЗЕ (РАДЯНСЬКОЇ УКРАЇНИ) ПРОСПЕКТ",xxx,null,null,Зареєстровано,"1859814680000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-12
49678,null,"ВЛАСНІ ПОТРЕБИ, УКРИТТЯ","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНО-ВИРОБНИЧЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"702.6",UA80000000000093317,"04123",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","МЕЖОВА",xxx,null,null,Зареєстровано,"1895499880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-13
49704,null,"АДМІНІСТРАТИВНЕ, вільне - триває процес укладення договору оренди","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"564.3",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","МЕЖИГІРСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-03
52063,null,"художня галерея","10.12-Будівлі (приміщення) нежитлові","ІНШЕ","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"245.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","АНДРІЇВСЬКИЙ УЗВІЗ",xxx,null,null,Зареєстровано,"1170426800000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-11
56622,null,"Будівля індивідуального теплового пункту","10.2222.20.003-Теплові пункти (ТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.20.003","Теплові пункти (ТП)",кв. м.,"156.5",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ГОЛОСІЇВСЬКИЙ","ГОЛОСІЇВСЬКА",xxx,null,null,Зареєстровано,"1874410980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
56682,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"326.2",UA80000000000093317,"03126",Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","ГАВЕЛА ВАЦЛАВА (ЛЕПСЕ ІВАНА БУЛЬВ.)",xxx,null,null,Зареєстровано,"1059180980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
56716,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"208.9",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ОЛЕКСАНДРА АРХИПЕНКА (ЗАЛКИ МАТЕ)",xxx,null,null,Зареєстровано,"2119145880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
56732,null,"Нежитлова будівля, котельня","10.1241.29.019-Будівлі котельних","ОКРЕМО СТОЯЧИЙ","КОТЕЛЬНЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.1241.29.019","Будівлі котельних",кв. м.,"375.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","МЕДОВА",xxx,null,null,Зареєстровано,"2162785380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
57169,null,"Будівля індивідуального теплового пункту","10.2222.20.003-Теплові пункти (ТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.20.003","Теплові пункти (ТП)",кв. м.,"170.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","МИКОЛАЙЧУКА ІВАНА (СЕРАФИМОВИЧА)",xxx,null,null,Зареєстровано,"1910824980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57203,null,"Будівля бойлерної","10.2222.22.004-Будівлі бойлерних","ОКРЕМО СТОЯЧИЙ","БОЙЛЕРНА",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22.004","Будівлі бойлерних",кв. м.,"92.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ТАТАРСЬКА",xxx,null,null,Зареєстровано,"1897445280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57212,null,"БУДІВЛЯ КОТЕЛЬНІ","10.1241.29.019-Будівлі котельних","ОКРЕМО СТОЯЧИЙ","КОТЕЛЬНЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.1241.29.019","Будівлі котельних",кв. м.,"680.3",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ВОЗНЕСЕНСЬКІЙ УЗВІЗ (СМИРНОВА-ЛАСТОЧКІНА)",xxx,null,null,Зареєстровано,"2196655080000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57217,null,"Будівля теплового пункту","10.2222.20.003-Теплові пункти (ТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.20.003","Теплові пункти (ТП)",кв. м.,"437.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","СРІБНОКІЛЬСЬКА",xxx,null,null,Зареєстровано,"1140290880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24
57175,null,"Будівля центрального теплового пункту","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"94.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","САПЕРНЕ ПОЛЕ",xxx,null,null,Зареєстровано,"2612326380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-05
57258,null,"Центральний тепловий пункт (групи приміщень №1,2)","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"539.9",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","УРЛІВСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-05
57286,null,"Центральний тепловий пункт","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"176.5",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","ТИРАСПОЛЬСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
57297,null,"Центральний тепловий пункт","10.2222.22-Центральні теплові пункти (ЦТП)","ОКРЕМО СТОЯЧИЙ","ТЕПЛОВИЙ ПУНКТ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) КИЇВТЕПЛОЕНЕРГО","40538421",null,null,"10.2222.22","Центральні теплові пункти (ЦТП)",кв. м.,"305.8",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","РОНАЛЬДА РЕЙГАНА (ДРАЙЗЕРА ТЕОДОРА)",xxx,null,null,Зареєстровано,"2610108880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-03
